main_text,comments
,[]
강아지 발바닥에 하얀거 있는데뭐에요오늘 마당에서 놀다가 집에들어와서발사탕을 너무 많이 해서 봤더니하얀게 있네용..다친 건가요아님 굳은 살?..인가요,"['젤리가 건조해고 거칠어져서 그래요  보습제나 로션 발라 관리 해주시면 좋아요', '감사합니다', '각질이요~~~', '굳은살인것같아요~~', '제가 보기엔  굳은살 같아요!', '과각질화로 되고잇는것같아요 보습신경써주세요', '굳은살 같아요~', '산책 많이 하나봐요👍👍👍', '굳은살?인듯', '굳은 살 이요~']"
다들 강아지 사료뭐 먹이세용?저희는 네츄럴코어 연어&닭고기 인가그거 먹이는데 눈 물 자국이좀 생겼네요;강아지들이 좀 잘먹고좋은 사료 있을까요????!,"['빅스비 사료 기호성 좋아요', '저희는 굿씨 먹고 눈물 많이 좋아졌어요', '저희는 노스웨스트 칠면조 먹는데 단백질 관련 알러지때문에 눈물나는 것 아닐까요? 저희 애기는 닭고기먹으면 눈물나요', '굿씨사료요 멍냥마켓에 있어요', '눈물 나면 가수분해 사료나 단일 단백질 사료로 테스트해보세요간식도 가수분해쪽으로 먹이시는게 도움이될 것 같아요힐스도 성분 좋고 눈물 잘 잡아준다고하던데 전 기호성때문에 로얄하이포알러지독 먹이고는 있습니다 일단 간식을 줄여야해요', '굿씨 닭고기 들어가서 닭고기 알레르기 있으면 비추요. 가수분해도 거의 닭이 주성분인 사료들이 많아서 알레르기 반응 심하면 먹어도 증상 똑같을 수도 있어요.애기가 아직 퍼피네요. 알레바 청어 퍼피 추천합니다. 근데 너무 고단백이라 안 맞는 애들 있어요 ㅠ', '굿씨 사료 좋아요', '단일단백질(LID)로 먹이세요.파미나, 아투 에서 나오는게 단일단백질이니 한번 보셔요.', '저흰 파미나 먹여요~', '저는 사료 샘플 여러종류 테스트 해보고지금은 닥터독먹이고 있어요']"
소변은 너무 잘 가리는데 대변만 자꾸 침대에서 실수해요평소에 잠은 따로 자고 침대가 높아서 제가 있을때만 올라올 수 있게 해주는데 올라오면 엄청 흥분해서 손을 많이 물어요 그러다가 실수하고 그래요대변만 실외배변 하라고 밖에 하루에 세네번 나가는데도 밖에서 쌀 때도 있고 산책나갔다 들어오자마자 실수할때도 있고 그래요대변은 성공률이 거의 0퍼센트에요…ㅠㅠㅠ나이 먹을때까지 침대에 못 올라오게 하는게 좋을까용…,"['침대에는 일단 올라오게하지 마시고배변실수를 하면소변은 닦고 닦은휴지로패드에 좀 문질러서 냄새 묻혀주시고대변은 휴지로 잡아서 패드위에올려둔 다음 강아지가패드위에 대변 있는거 확인할때까지 두고패드위에 자기 대변있는거 확인하면 치우시고패드위에 소변,대변훈련 성공 할때마다 간식,사료와 함께칭찬으로 보상을 주세요', '저희는 대변은 잘하는데 소변을…. 😂😂', '침대에서 간식을주면 어때요?', '네 침대못올라오시게하시구요 패드를 넓게 여러장 깔아주세요~아직 애기라 실수도하고 그럴거에요 계속 교육해야되더라구요 나중엔 자기가 깔끔떨면서 패드에만 합니다~~']"
평일은 아침 9시쯤에 니가서 저녁 8시쯤에 들어옵니다. 점심 때 챙겨주기가 어려워 자율 급식을 하고 있는데 2살된 아이의 몸무게가 7~8Kg은 되보여요....앞발을 모았을 때는 붙어있고 식탐도 많아서 제한 급식으로 살을 빼야할까요??,"['중성화를 완료한 고양이들은 스스로 먹는 양을 조절하지 못하는 경우가 많기 때문에 제한급식이 좋다고 생각해요~제한급식으로 주되, 중간엔(보호자님 출근시간엔) 먹이퍼즐에 사료를 소량 넣어두고 알아서 찾아먹도록 하는 방법을 사용하시는걸 추천드려요~ 이렇게 급여하면 사냥본능도 자연스레 해소되면서 공복시간도 줄어들어 공복토도 하지 않고 좋을거에요. 성묘라도 공복시간이 12시간 이상이면 공복토를 할 가능성이 높다고 하더라구요.저희도 집 오래 비울때 가끔 이렇게 해두고 나가요. 급여량은 전보다 좀 줄여주시거나 다이어트 사료로 바꾸는것도 괜찮을것 같아요~ 포만감 높은 습식을 아침 저녁으로 주시는것도 괜찮구요. 사냥놀이도 적어도 하루 한번은 해주세요ㅎㅎ 눈대중으론 정확히 비만인지 아닌지 체크하기 어려우니 정확한 몸무게도 한번 재보시구요~', '감사합니당 ㅠㅠ', '자동급식기로 제한급식 어떠세요!!', '자동급식기 막히지는 않겠죠??어디서 본 것 같아서요..', '전 여태 그런적은 없지만보통 고양이 집사들 보면 자동급식기로 조절해서 체중 조절하더라구요!!!', '살을빼야한다면 자동급식기라도 쓰는게 좋아보여요!', '성묜 체중관리도 건강관리 중 하나라 제한급식은 하시는게 좋을 것 같아요~ 1일 정량이 있다보니 식탐이 있으면 자동급식기 추천해 드리지만 그게 어려우시면 2회 밥을 주시되 중간 혼자 있을때 먹이퍼즐 같은걸 이용해서 찾아 먹을 수 있도록 소량은 집 군데군데 숨겨 놓으시면 어떨까요? 저희는 집 장시간 비울 때 이 방법을 사용하고 있는데 심심하지도 않고 곧 잘 찾아먹더라고요~^^', '윗분말처럼 자동급식기 추천들ㅕ요!']"
좋아서 그런건지.. 고쳐줘야하는건지 모르겠어요,"['헉 저희 겨울이도 제가 앉아있으면 다리위로 올라와서 가슴타고 점점 올라오려고 해요,,', '우리토리는배위에', '저희 하다도 7개월인데 똑같아요ㅠㅠ 애기때부터 쭉!! 너무 좋아서 그런거래요,,,\U0001f979', '너무 좋은가봐요~~~그래도 고쳐줄수있음 고쳐주는게 좋을것같아요', '저희 멍머도 그러는데 올라올때 푹 하고 아파요ㅠㅠㅠ 저는 고쳐야겠더라구요ㅠㅠ', '제딴엔 신나고 좋아서 그런거죠울 튼실이도 그러는걸요많이 심하지 않으면 관잖더라구요', '좋아서그런것같아요', '울밤이도 제가 누우면 배위로 점프해요좋아서 그러는것 같아요배위에서 뽀뽀 엄청해요^^', '다른 문제행동이 없으면 상관없는데 문제행동이 있다면 고치는게 맞을 것 같아요. 올라오면 벌떡 일어나면서 밀쳐버리세요. 거절 몇 번만 하면 알아듣습니다.', '저는 고쳐주는거 기준을 사람이 불편한걸로 잡았어요. 생리적 본능적으로 필수적인거 말고 사람 밟고 다니거나, 햝거나, 밥먹을때 방해하는거는 사람이 불편하니 고치는게 맞지 않을까요. 평생 살아야하는데']"
"요즘 교육하고 있어서 단호하게 하고 안받아주니까 그런지 그 전까진 배변패드에 잘 싸던애가 응가는 잘하는데 쉬를 가끔씩 담요에 싸네요ㅜㅜ오늘만 담요 두번째 빨고있어요,,스트레스 때문일까요 4개월 사춘기가 온걸까여","['저도 요즘 배변실수 때문에 힘들어요ㅠㅠㅠ저희 강아지는 소변은 잘 가리는데 응가를 못 가려서…우선 하루에 세번네번씩 데리고 나가니까 좀 나아지긴 하더라구요..?', '원래 담요랑 배변패드랑 촉감을 비슷하게 느껴서 최대한 담요같은건 처음에는 치우는게 좋다고 듣긴 헸어요', '아 !! 감사해요!!! 당분간 치워놔야겠어요 ㅎㅎ 저는 반항한다고 자꾸 거기에 싸는줄 알았네오 ㅎㅎㅎㅎ', '4갤이면 그랄수더잇어영..1살때까진.실수할수있다고 생각하규 너무 혼내짘마시고  윗분처럼 담요 이불 발매트 이런건 치워주심 될듯요 ㅎㅎ 그리고 쉬.똥 잘싸면 칭찬해주시고요 ㅎㅎ', '넵!!!감사합니다 ㅎㅎ💗', '아직아가라 실수하는거같아요. 저흰 하루에한번 이틀에한번꼴로 카페트 빨았어요ㅠㅠㅋㅋ 애기때는 실수많이하니 그냥 그러려니하고 넘어가고 잘햇을때 칭찬많이해주세요~', '넹 감사합니다🐶❤️', 'ㅠㅠ 저두 하루에 두번씩 세탁기돌렸어요ㅠ6개월되니 안하드라고요ㅠ', '더 심해지지만 않았으면 좋겠어요 ㅜㅜㅎㅎ', '촉감이 비슷해서 그러는것같아요!저도ㅠ애기때는 다치워놨더니 안하더라구여😆']"
,[]
5문제 정답!! 기분좋아요^^#멍냥퀴즈,"['축하해용👍🏻', '감사합니당~♡♡', '축하드려요🥳', '달콤이 고맙습니당', '축하드려용🙂', '우왕! 축하해용!', '축하해요!! 저는4점ㅎㅎ', '만점 축하해요^^', '축하드려요🥳', '축하드립니당!']"
털때매 자세힌 안보이는데 딱지같은? 이게 뭘까요? 병원 가야하나요?,"['요즘 여름이라 습해서 피부병 잘 생기니까 병원 가보시는 게 좋을 것 같아요!', '네 감사합니다ㅜㅜ', '병원 가보시는게 좋을겄같아요!', '네ㅜㅜ감사합니다', '피부병일 수 있으니 병원에 가보셔용ㅜㅜ', '네ㅜㅜ감사합니다', '피부병인 것 같네요🥲털 때문에 잘 보이진 않지만 병원에 방문해 보셔서 더 정확한 검사를 받는게 좋을 것 같아요', '헉 감사합니다', '저희유동이도 뭐가 딱딱한게 만져져서 일단  깨끗하게 씻기고 그부위에만 털잘라서봤었거든요~ 긁어서 고름같은게 나와서 굳은거더라구요 그러고는 특별한 외상은 안보여서 넥카라 씌우고 가려워할때 바르는연고 발라줘서 나앗던적이있어요 ~', '바르는 연고는 어떤거바르셨나요?']"
애기가 유치원.다녀오고 오른쪽 뒷다리를 절룩거려서병원가서 엑스레이 찍었더니 2기라네요..너무 속상하고 저 때문에 그런거 같아 미안하네여 애기한테..경험있으신분 병원이랑 가격좀 공유해주세요ㅠ,"['만두도 계속 2기에요. 근데 아직은 절뚝거리지 않아서 다행이지만요.. 아프지 말아야 하는데 힘내세요...', '우리 강쥐는 양쪽 다3기였어요 결국 수술은했지만 최대한 안해주는게 답인것같아요 넘넘 고생한기억만 가득하네요', '충청도 사시면 세종이 좀 가까우시니까 ""세종 리버"" 잘한다고 하더라고요. 🥲 가격은 잘 모르겠는데 평균적으로 한쪽 다리당 200~250은 하는 것 같아요', '4월 말에 왼쪽 2기 오른쪽 1기로 수술햇는데 1달 정도 엄청 조심하니 지금 엄청 잘 뛰어다녀요~~', '병원리랑 비용도 좀 알려주세요', '병원은 많이 머실것 같지만 거제 더나은메디컬센터이고 비용은 기억이 잘 안나네요', '모찌는 양쪽3기진단나왔네요저희는 담주수술인데 양쪽 160이에요', '아마도?', '지지는 3개월때부터 양쪽 다 탈구가 있었고 거의 3기에 가까운 2기였는데요, 병원을 한 5군데 다녀봤는데 다들 수술을 해야한다, 더 어릴때 해야하는데 늦었다, 아직 안해도 된다 등 말이 다 달라서 결국은 슬개골 탈구 수술 잘한다는 곳에서 수술하려고 찾아갔는데 아직은 안해도 된다고 해서 1년에 한번씩 정기검진하는 중이에요!병원 한군데만 가보지 마시고 여러군데 다녀보시고 수술 결정하시는 것도 좋을 것 같아요!!실제로 저희 강아지도 정기검진하면서 꾸준히 관리해주니까 절뚝임도 없어졌고, 병원에서도 좋아졌다고 했거든요😆', '병원 찾아다녔을때가 지지가 딱 8개월 쯤이었어요!']"
강아지가 토를 먹는데....어떡해  해야하나여?ㅜㅜㅡ그리고참고로 휴지가질러 간사이에 먹어여ㅜㅜ,"['강아지가 토하면 바로 치워주시는게 좋아용ㅜㅜ', '네!!!!', '어떤토인가요? 사료나 간식 빨리먹다가 걸려서 토한거 다시먹는건 괜찮아요.', '음 사료가 조금썪여잇엇어여!!!', '그럼 급하게 먹다가 그런거같아요.  토한거 다시먹는게 보기에 좀 그래서그렇지  급히먹다 사료토한거 먹는거는 괜찮아요.', '네❤️', '아는강아지도 그러던데 사료토는 괜찮아요', '넹', '저희 말티즈도 가끔씩은 먹더라고요 ㅠ 아가 아프지많고 건강했으면 좋겠어요', '사료토는 괜찮아요근데 바로 치워주세요']"
오늘 갑자기 저희강아지가 앞쪽다리를 절뚝거리는데요 서있거나뛸때는 안그러는데 걸을때는 불편한게있는지 절뚝거려요ㅜ 저번주 토요일에 해외를가서 일주일간 맡겼는데 거기있던 강아지들이랑 뛰어놀다 그런걸까요?ㅜㅜ지금은 병원못가는데 내일가도 괜찮겠죠?ㅜ,"['혹시 슬개골탈구일수있으니 병원함 가보세요!저희도 삔줄알았는데 슬개골탈구 3기😨', '앞다리라 슬개골은 아니구 놀다가 삐었거나 할 수 있으니 내일이라두 병원가보세요ㅜㅜ 만졌을 때 아파하지는 않나요?', '엇ㅈ!뒷다리가아플때 저희애는 앞다리도 약간불편해하길래 영향이 가는줄알았네여!', '아아!! 그럴 수도 있긴하죠! 아무래도 안 아픈쪽으로 무게를 실어서 많이 걸었다면 이상이 없던 다리도 불편할 수 있을 거 같아요', '네 아파하지는 않아요ㅜㅜ', 'ㅇㅏ항!', '우와..다들 강아지 정보를 잘아시네요!', '염좌 일수도있으니 병원한번가보세요! 저희 애도 근이완제먹고 산책 제한하니 좋아진경험이있습니다', '놀다가 삐긋한듯~낼병원다녀오세요~^^약처방해주실거에요', '병원에 가서 확인 하는것이 제일 먼져 인것 같아요~ 아고 ㅠ 아파하면 안돼는데...']"
"2개월 된 강아지예요밥도 너무 잘 먹고 잘 노는데 하루에 한 2-3번 정도는 영상처럼 재채기를 하더라구요 ㅠ 코도 마르거나 노란 콧물이 나온다던가 그런 건 없고 구토, 설사도 없습니다 ! 혹시 감기 증상일까요 ? 병원을 가보는 게 좋을까요?","['저희 꼬미도 가끔 재채기 할때있어요근데 재채기를 계속 하면 감기일수 있어요😆', '감기 아니에요. 일종의 신호라고 보시면 되요.  무엇인가를 하려고 할때나 원하는게 있다거나 할때 나름 애교부린다고 보시면 되요. 자다가 재채기를 한다거나 가만히 있는상태에서 한다면 감기를 의심해 볼수도 있지만 그리고 감기때문에 재채기를 하면 한번이 아니고 서너번은 연속으로 해요.', '감긴 아닌것같은뎅!', '저희 겨울이도 가끔씩 저렇게 재채기하는데 뭔가 마음에 안들거나 원하는거 있을때 유독 그러더라구요!!!', '감기라기보다 재채기같네요ㅎㅎ귀여워라~', '재채기~~ㅋㅋ기요미~~♡', '우리 토리도 가끔 재채기 하는데 감기는 아니고 어쩌다 하는데 괜찮아요~^^']"
원래 사료를 잘 먹었는데 지금은 안먹네요....간식은 진짜 잘먹고 잘뛰고 잘 노는데 유치가 4개가 빠져서 그런지 ....딱딱한것도 못먹어요ㅠㅠ고양이랑 같이 키워고 자율배식인데 고양이사료를 탐내고 먹을라하는데 간식으로 일단 먹이고 사골도 먹이고 과일도 먹이고 하는데 아무래도 사료가 제일 좋을거같아요살좀 찌울수 있고 맛있게 먹는 가격대 저렴한 강아지 사료 뭐가 있을지 추천좀 해주세요ㅠ,"['하림 오븐베이크드 가격 저렴한 편이고 기호성 좋고 딱딱하지 않은 사료였어요한동안 꽤 잘 먹었던 사료예요', '감사합니다 샘플 있으면 먹여보고 싶네요ㅠㅠ', '윌로펫이 말랑한거로 광고많이한거봤었어요!', '네~찾아볼게요! 감사해요~', '유치빠져도 딱딱한 건사료 잘먹어요걍 밥투정같은데요저도 두달동안 밥투정하는데 미치는줄잘먹다 일욜부터 먹는다했다 안먹는다했다사료 샘플 넘 만이 사지마세요전 12가지도 넘게사서 급여했는데 자꾸 다른걸 주니까 더더욱 심하고 고쳐지질안터라구요지금은 올바른끼니 먹이고 있어요딴 아이들은 환장 대 파티던데저것은 정신을 못차려요', 'ㅋㅋㅋㅋㅋㅋㅋ아 밥투정인가욬ㅋㅋㅋ아....확 그냥...아무것도 안줘버릴까욬ㅋㅋㅋ아요...쪼만한게ㅜㅠㅜㅜㅜ', '저도 올바른 끼니 사료에서   요걸루 갈아탔는데  엄청 잘먹네요', '저도 이거먹일까했는데이제 겨우 변 잡히고 또  딴거주면 먹다 안먹고 반복하니까 아예 밥그릇 치워버려요 ㅠ', '저희강쥐말티푸인데 3살이고이것저것 다먹여도 입이짧고 잘안먹다가웰니스스몰브리드로 정착했어요잘먹고 살찌고 사료먹고나면 물도잘마셔용아,그리고 미리 웰니스못시켰을때 급하게 잘먹잘싸 시켰었는데 진짜 너무잘먹었어요.']"
사진처럼 강아지 위생미용을 하고나니 거뭇거뭇하게 작은 점 같은것들이 있더라구요 ㅠㅠ 문제가 있는건 아니겟지료...?알레르기인가요?,"['피지 같아요!', '피지요????!!! 어머 강아지도 피지가 있나요..? 어떻게 해줘야하죠..? ㅠㅠ', '요런게 다 피지인건가요...? 초보맘이라 잘 몰라서요 \U0001f979\U0001f979', '물로 불려서 살살 밀어주면 밀린다고 하더라고요. 스파해줘도 좋구요!', '정보 너무 감사드려요❤️ 지금 산책 가려고 하는데 산책 갔다가 목욕시키면서 말씀주신대로 해봐야겠네요 ㅎㅎ', '헉.. 강아지도 나이들면 검버섯이 생기나요..?', '정상이에여ㅋ', 'ㅎㅎ 유치원 선생님도 정상이라고 하시네요.... 처음이라 모든게 다 불안해소...ㅎㅎㅎㅎㅎㅎㅎㅎ', '괜찮아요!', '네 한시름 놨어요 ㅎㅎㅎㅎ 완전 초보견주라 하나하나가 다 놀랍고 알아가야할 것 천지네요 🤣🤣']"
아직 3개월차 토이푸들… 장난감 가지고 놀다가 갑자기 손을 깨물더니 왕왕 짖기도 하고 으르릉 거리면서 꼬리를 흔드는데 너무 신나서 그런건가요…?,"['아 입질훈련해야해요!물때 격하게 반응해주세요 아악!!!!이런식으로요! 세살 버릇 여든까지 갑니다ㅋㅋ', '오바쌈바 치면 될까요 ㅋㅋㅋㅋㅋ 앙아아어아악!!!! 뒤로도 굴러야겠어요', '네네 좋아요ㅎㅎ 강하게 나가셔야해요!', '맞아요 저두 꼬미가 물때 아아아악악앗악!!!!!하니까 뻘쭘해 하드라고요ㅋㅋ', '🤣 야는 왜 신경도 안 쓸까요 😂😂 이름만 같네여… 이 친구는 말썽쟁이…', 'ㅋㅋㅋ그러게용😝😝😝😝😝', '입질훈련 화이팅이에용\U0001fae7', '아자아자… 말썽꾸러기…', '강아지들 놀다가 너무 신나면 으르르르릉 한다그랬었어요!!ㅎㅎㅎ 그렇지만 새끼때 주인에 관련된 모든것을 못 물게 해줘야한대서 저는 손물어도 아야!! 머리카락 물어도 아야!! 제 옷 물어도 아야!! 했어욬ㅋㅋㅋㅋ저희 애기는 새끼때 성질도 더러워서 신나서가 아니라 불편한데 자기 건드리면 이빨 드러내면서 으르렁 거리다가 물려고 했거든요ㅠㅠ 지금은 입질교육 철저히해서 아아아아야!!하면 바로 핥아줘요ㅎㅎㅎ멋지게 클 수 있도록 같이 화이팅해용!🔥', '입만 툭툭 거리고 끝이네요 차가윤 아이…']"
아이가 갑자기 토해서 치우려고 봤더니그걸 먹었는데 이제는 먹진 않아요.이거 문제 없는거 맞나요?,"['토한걸 먹으면 오히려 괜찮은거라고 들었어요', '네. 감사합니다.~', '토한것 먹는거는 문제가 없어요^^', '토하고 다시먹는건 괜찮아요 ㅎㅎ']"
울타리 안에다가 뒀는데 자꾸 서서 점프하는데 괜찮을까요? 포메는 슬개골이 안 좋다고 하는데 ㅠㅜ 걱정되서요 ㅜㅜ 입양한지 이제 3일차라 초보라 잘 몰라서요 ㅠㅠ,"['푹신한 매트 해주셔야 될 것 같아요. 흥분 안하게 앉아, 엎드려, 기다려 교육도 시급하겠네요 ㅜㅜ', 'ㅠㅠ 미끄럼방지매트 깔긴 했는데 아직 애기라 말을 안 듣네요 ㅠㅠ 감사합니다!😊😊', '울타리에 못 올라오게 해야돼요 울타리에 올라오면 살짝 밀쳐주셔야돼요', '밀쳐도 계속 그러니깐 걱정이네요ㅠ 교육을 시켜봐야겠어요! ㅜㅠ 감사합니다!!😋', '아하ㅜㅜ화이팅 하세요☹️🤗', '혹시라도 울타리 틈에 낄 수 있으니 조심하세요~ 제가 아시는분 아기 강아지가 울타리 껴서 병원갔다 오셨어요 ㅠㅜ 그 후 투명 울타리로 바꾸셨다고 하시더라구요!', '에궁 ....😔 걱정이네요 ㅠㅠㅠ 저도 강아지가 울타리 낄까봐 걱정인데 ,, 울타리를 바꾸든가 해야겠어요 ㅠㅠ 감사합니다 😀😀', '저희 강아지 새끼때부터 이미 울타리 뛰어넘고 마스터였어욬ㅋㅋㅋㅋㅋ전 안믿었는데 무슨 낑낑 거리는 소리가 들리길래 몰래봤더니 진짜 2개월밖에 안된애가 울타리에 다리 하나씩 넣으면서 올라서 넘더라구요..ㅋㅋㅋㅋㅋㅋ처음 봤을때 충격잌ㅋㅋ8개월 된 지금은 진짜로 날라다닙니다. 저흰 포기했어요😂 그냥 탈구 최대한 늦게 와달라고 거실이랑 방 바닥 매트깔고 쇼파에 계단 놓구  혹시 모르니 관절 영양제 먹이구 있습니다. 그래도 까망이는 훈련으로 교정 할 수 있을거에요ㅠㅠ 저희는 우다다타임도 심하게 올 정도로 까불이입니다ㅠㅠ', '에구 ㅜㅜ 저희 집 강아지도 차라리 안 다치고 건강만 했으면 좋겠네요 ㅠㅜ 😂아직 1차도 접종 안 해서 울타리에 뒀는데 접종 마치면 꺼내놔야겠어요 ㅠ! 집에다가 온통 매트로 깔아놔야겠네요 ㅜㅜ 감사합니다 !!! 훈련이 잘 됬우면 좋겠네요 하하 ..!!😃', '겨울이두 제가 눈 앞에서 안보이면 점프하더라고요..다칠까봐 걱정이라 툭 밀어주는데 제가 없을때 점프하고 있다가 가까이가면 또 멈추고 걱정이에요ㅜㅜ']"
이제 4개월된 말티푸인데 오늘 차타고 외출 후 돌아와보니 이렇게 토를 해놨는데 지금 이런 토를 3번째 했어요밥 시간이라 사료를 불려서 급여 했는데 먹고 또 토하네요 혹시 왜 이러는건지 아시는 분 있나요ㅠㅠ,"['급하게 먹은건 아닌가요?울 말티푸 급하게 먹고 뛰다가 사료 토하거든요사료 잘 안먹는데 토까지 하면 속상해요😣', '최근까지 사료를 불려주다가 이제 막 건사료 먹기 시작했는데 아무래도 식탐이 많은 아이여서 그런지 엄청 급하게 먹더라구요ㅠㅠ 토는 처음이라 너무 속상하네요😭😭', '사료 천천히 먹을수 있는 슬로우식기(그릇) 한번 사용해 보시지요!!', '멀미 한것 같기도 하고, 자동차 처음 타보나요?', '아니요 3시간씩 장거리 운전을 해도 얌전히 잘있는 아이인데..ㅠㅠ', '한번도 아니고 세번이면 병원을 꼭 가보시는게ㅠㅠㅠㅠㅠ저희 애기들도 차멀미 가끔씩 하는데 연속으로는 안하더라구요…별일없기를!!!!', '저희 말티즈 아가때 사료 많이줬는데 토했었어요 ㅠ 사료를 많이 주신걸까요?', '사료토같아보여요!! 한끼정도 금식하고 적은양으로 차차 늘려보시면 어떨까요?', '사료양을 조금 줄여보시거나바꿔서 먹여 보세용먹을때 그릇에 한번에 주지말고3개씩 바닥에 던져서 천천히 먹는연습도 시켜야해용', '병원부터 빨리가보는게 낫지않을까요']"
지난주까지 약을3주 주사 두대씩 3번맞고 이제오지않아도된다고하셨는데..오늘 귀를 털기에봤더니 귀에서 또냄새가나요ㅜㅜ너무더워서 그런건지..일주일에한번해줬는데 여름엔 더자주해야하는건가요?외출할땐 에어컨 1시간맞추고 선풍기 회전으로 계속돌리는데 다들 온도관리는어떻게하시나요?여름이 처음이라 너무어렵네요ㅜ,"['전 냥이 집사인뎅...귀곰팡이균에 걸린적도 있고..워낙 피지샘이 발달한 아이라고 너무 기름선을 자극하는것도 좋지않다고하셔서 일주일에 한번씩 가볍게 귀세정해줘요! 전 병원에서 하듯이 액을 귀에 넣지않고 솜에 묻혀서 집게같은거로 닦아주고있어요~! 에어컨은 낮시간대에 2시간정도 틀어지게해놓고 나와요ㅜㅜㅎ', '귀에 이상 없는 애들은 일주일에 한번하고 귓병 있는 애들은 3~4일에 한 번 해주는 것 같더라고요에어컨은 음..!! 분리불안 때문에 잠깐만 두고 가는데 거실에 에어컨 켜두고 방 한쪽은 문 열어두면 딱 좋더라구요', '저는 1~2주에 한번씩 해주고 있어요!', '저희 애는 의사쌤이 귀지가 많이 생긴다구 하셔서 일주일에 두번 해요 에어컨은 인버터형이라 26도로 맞춰놓고 외출해요!', '아하 에어컨을 시간맞추고 꺼지거두니 나중엔 더워서그런가...그냥26도를 맞춰놓고 하루종일 두시는거죠?ㅠ자꾸쳐져있는거같아서 너무걱정되더라구요', '네 ㅠ 끄면 금방 더워지더라구요 껐다켰다 하는것보다 그냥 쭉 키는게 전기세도 덜 나가서 그냥 풀로 틀어놔요', '저는 그냥 샤워하고 해줘요😋', '일주일 주기로 해주고있어요', '전 1주일에한번해욥', '분명일주일주기였는데 귀에염증생겨서 3주고생했어요ㅠㅠ이제딱 일주일되가는데 귀에서또냄새가 스믈스믈..귀를 흔들기시작..ㅠㅠ조짐이보여서..귀에털도다뽑아줬는데 왜그럴까요ㅠ간식도줄였는데ㅠ']"
고여있는 물 잘 먹다가 한번 샤워기 물 맛보더니 그 이후로 샤워기 물만 먹어요..문제는 흐르는 물을 좋아하나 싶어서 온갖 정수기를 다 사다줘도 안먹는다는거에요...꼭 퇴근한 사람 붙잡고 샤워기 물 달라고 애옹 거립니다ㅠㅠ다 출근하고 집에 혼자 있는 시간동안은 물을 아예 안먹는 것 같고..샤워기물은 거의 1-2분 낼름낼름하면서 먹고 다 먹고 나면 켁켁대요ㅠㅠ이래저래 너무 걱정인데 어떻게 해야할까요..ㅜㅠ,"['저희애도 우연히 수돗물 틀어준거 먹은 이후로 목마르면 싱크대가서 울더라구요... 졸졸졸 물줄기나오는걸 좋아하는거같아서 퓨어워터 급수기사줬더니 잘먹긴하는데 그래도 한번씩 싱크대 수돗물을 할짝이긴해요ㅜㅜ설거지하면 와서 물먹고...물장구치고그러더라구요..발닦으면서ㅋㅋ', '맞아요..!!! 물먹고 발로 물장난도 치고!!다른 물도 잘 먹으면 좋을텐데 샤워기 물만 고집하는듯해서 걱정이에요😭 그것만 아니라면 물장구 언제든 환영인데😭', '설거지하는데 물장난쳐서... 엄마홀딱젖게하기도하죠.... 귀여우니깐봐주지만... ㅋㅋㅋㅋ 샤워기처럼 나오는 급수기를 찾으셔야하나..ㅠㅠ 저희애는 물줄기로 틀어주는걸좋아해서 그나마 퓨어워터 잘쓰고있긴한데ㅜㅜ 샤워기는애매하네용ㅜㅜ', '이렇게 집사는 또 다른 급수기 찾으러 여정을 떠나봅니다......총총....', '꼭 찾으시길바래용ㅠㅠ.... ㅋㅋ', 'ㅎㅎㅎ감사합니당😀', '아~ 상상하니까 너무 귀여워용 ㅎㅎ', '낼름낼름하는 모습 보면 진짜 귀엽긴해요...\U0001fae0 그냥 회사 근처로 집을 옮기고 점심때도 샤워기 물 대령해야할까봐요😂', '피드보니 넘 이쁘네요💕💕', '감사합니다 봄이도 넘 졸귀탱이에요😍\U0001fa77']"
